product_id,order_cnt,attach_rate,median_cart_size,breadth_lift,companion_cnt,top1_share,top3_share,volume_raw,volume_weight,CA_Core,CA_Pair,CA_Set,CA_Primary_Type,Basket_Gravity_Primary_Type
1090,238,0.9663865546218487,2,0.0,46,0.2803970223325062,0.5806451612903226,5.476463551931511,0.48211389450645764,False,False,False,None,None
1572,11,1.0,6,4.0,39,0.06666666666666667,0.18333333333333332,2.4849066497880004,0.1805927245160801,False,False,False,None,None
1394,143,0.993006993006993,5,3.0,44,0.21337579617834396,0.4410828025477707,4.969813299576001,0.43104825147734,False,False,False,None,None
714,380,0.9421052631578948,4,2.0,239,0.03184230477634572,0.09021986353297953,5.942799375126701,0.5291162172493377,False,False,False,None,None
1314,280,0.9964285714285714,5,3.0,218,0.04654895666131621,0.13402889245585875,5.638354669333745,0.4984310165692857,False,False,False,None,None
1136,145,0.8689655172413793,4,2.0,51,0.17783505154639176,0.4690721649484536,4.983606621708336,0.4324384903273569,False,False,False,None,None
1300,355,0.9943661971830986,5,3.0,58,0.2561919504643963,0.4504643962848297,5.87493073085203,0.5222756878204317,False,True,False,Pair,Pair
1334,54,0.9629629629629629,3,1.0,53,0.1497005988023952,0.2994011976047904,4.007333185232471,0.3340391890853148,False,False,False,None,None
1405,1,1.0,2,0.0,1,1.0,1.0,0.6931471805599453,0.0,False,False,False,None,None
1303,185,1.0,5,3.0,46,0.2333767926988266,0.4915254237288136,5.225746673713202,0.4568439601780973,False,True,False,Pair,Pair
1286,23,0.8695652173913043,3,1.0,19,0.28888888888888886,0.6222222222222222,3.1780538303479458,0.25045552696125994,False,False,False,None,None
1185,44,1.0,3,1.0,28,0.27848101265822783,0.5443037974683544,3.8066624897703196,0.31381344548164924,False,True,False,Pair,Pair
1266,1274,0.21821036106750394,1,-1.0,72,0.17465753424657535,0.3852739726027397,7.150701457592526,0.6508615361760633,False,False,False,None,None
1636,237,0.9915611814345991,5,3.0,57,0.23208879919273462,0.4106962663975782,5.472270673671475,0.4816912912934994,False,True,False,Pair,Pair
1278,78,0.7307692307692307,2,0.0,41,0.18333333333333332,0.4166666666666667,4.3694478524670215,0.3705369866224449,False,False,False,None,None
1454,63,0.9682539682539683,6,4.0,91,0.05154639175257732,0.14432989690721648,4.1588830833596715,0.349314012225899,False,False,False,None,None
1568,2121,1.0,3,1.0,151,0.15022798176145907,0.2543796496280298,7.660114319173928,0.7022056245743532,False,False,False,None,None
761,1121,0.9491525423728814,4,2.0,386,0.04241585984324574,0.10742277547256801,7.022868086082641,0.6379771187966522,False,False,False,None,None
1182,423,0.966903073286052,4,2.0,244,0.048064918851435705,0.10486891385767791,6.049733455231958,0.539894180029213,False,False,False,None,None
1238,1535,1.0,3,1.0,125,0.0954356846473029,0.2020228215767635,7.336936913707618,0.6696323416323388,False,False,False,None,None
1275,22,0.6818181818181818,2,0.0,15,0.18518518518518517,0.4444444444444444,3.1354942159291497,0.24616591283936243,False,False,False,None,None
26,136,0.7279411764705882,3,1.0,141,0.10704225352112676,0.16901408450704225,4.919980925828125,0.4260256107162396,False,False,False,None,None
876,424,0.964622641509434,3,1.0,299,0.034048852701702444,0.09622501850481126,6.052089168924417,0.5401316141051631,False,False,False,None,None
889,611,0.9459901800327333,4,2.0,269,0.10695499707773232,0.2004675628287551,6.416732282512326,0.5768842555672662,False,False,False,None,None
1448,20,1.0,4,2.0,34,0.1111111111111111,0.2857142857142857,3.044522437723423,0.23699680193893402,False,False,False,None,None
1208,449,0.9220489977728286,4,2.0,73,0.11236660389202763,0.2893910860012555,6.1092475827643655,0.5458926517118576,False,False,False,None,None
1147,46,1.0,4,2.0,50,0.10126582278481013,0.2721518987341772,3.8501476017100584,0.3181963411637731,False,False,False,None,None
678,261,0.9731800766283525,3,1.0,80,0.196,0.38,5.568344503761097,0.49137464166979444,False,False,False,None,None
68,197,0.9187817258883249,3,1.0,114,0.18099547511312217,0.27149321266968324,5.288267030694535,0.4631454318872667,False,False,False,None,None
1472,137,1.0,5,3.0,90,0.06581059390048154,0.18619582664526485,4.927253685157205,0.42675863735544256,False,False,False,None,None
1625,289,0.9965397923875432,4,2.0,72,0.20351526364477335,0.38575393154486587,5.66988092298052,0.5016085703300641,False,False,False,None,None
1557,484,0.9194214876033058,4,2.0,91,0.16743119266055045,0.4319571865443425,6.184148890937483,0.5534420083889732,False,False,False,None,None
1456,1224,1.0,3,1.0,138,0.36681715575620766,0.5105342362678705,7.110696122978827,0.6468293697513043,False,True,False,Pair,Pair
1451,14,1.0,5,3.0,26,0.16981132075471697,0.32075471698113206,2.70805020110221,0.20308352341074898,False,False,False,None,None
1538,95,1.0,5,3.0,33,0.2465753424657534,0.3863013698630137,4.564348191467836,0.3901811318516195,False,True,False,Pair,Pair
1461,32,0.9375,6,4.0,52,0.059880239520958084,0.16766467065868262,3.4965075614664802,0.2825527073711866,False,False,False,None,None
1348,88,0.9772727272727273,4,2.0,58,0.13253012048192772,0.3092369477911647,4.48863636973214,0.38255008293007203,False,False,False,None,None
1606,252,0.9523809523809523,4,2.0,107,0.0956221198156682,0.22004608294930875,5.53338948872752,0.48785150058482857,False,False,False,None,None
1442,224,0.9464285714285714,4,2.0,100,0.10519951632406288,0.21644498186215236,5.41610040220442,0.4760298492666778,False,False,False,None,None
1262,104,0.9615384615384616,4,2.0,153,0.08285714285714285,0.15714285714285714,4.653960350157523,0.3992132057239625,False,False,False,None,None
1122,281,0.7402135231316725,2,0.0,4,0.8509615384615384,0.9855769230769231,5.641907070938114,0.49878906567985326,False,False,False,None,None
1239,212,1.0,5,3.0,106,0.05914567360350493,0.13691128148959475,5.3612921657094255,0.4705056877234897,True,False,False,Core,Core
1146,180,1.0,3,1.0,61,0.146,0.374,5.198497031265826,0.4540974491334085,False,False,False,None,None
1163,109,0.9724770642201835,3,1.0,49,0.1346938775510204,0.3346938775510204,4.700480365792417,0.40390199153049466,False,False,False,None,None
1479,94,0.9680851063829787,5,3.0,74,0.08375634517766498,0.2131979695431472,4.553876891600541,0.3891257220130018,False,False,False,None,None
1597,226,0.9911504424778761,3,1.0,55,0.24334600760456274,0.564638783269962,5.424950017481403,0.4769218083500463,False,True,False,Pair,Pair
1599,83,0.963855421686747,3,1.0,58,0.11442786069651742,0.3034825870646766,4.430816798843313,0.37672240682929364,False,False,False,None,None
1186,3,0.3333333333333333,1,-1.0,1,1.0,1.0,1.3862943611198906,0.06986280244517981,False,False,False,None,None
1225,422,0.9834123222748815,3,1.0,90,0.1566696508504924,0.34825425246195163,6.0473721790462776,0.5396561853055737,False,False,False,None,None
1430,490,0.9918367346938776,5,3.0,205,0.05863039399624766,0.13930581613508441,6.19644412779452,0.5546812541475233,False,False,False,None,None
1204,499,0.9799599198396793,5,3.0,180,0.08300970873786408,0.18446601941747573,6.214608098422191,0.5565120138002653,False,False,False,None,None
1531,142,1.0,4,2.0,92,0.0674373795761079,0.19653179190751446,4.962844630259907,0.4303458742890742,False,False,False,None,None
1221,430,0.9651162790697675,4,2.0,246,0.06260971328262141,0.1486249268578116,6.066108090103747,0.5415445912452488,False,False,False,None,None
1450,16,1.0,5,3.0,41,0.13513513513513514,0.2702702702702703,2.833213344056216,0.215698806535106,False,False,False,None,None
701,1182,0.9805414551607445,5,3.0,320,0.05435429478278119,0.13529061694108313,7.075808863978387,0.6433130578456097,False,False,False,None,None
1150,3,1.0,2,0.0,2,0.6666666666666666,1.0,1.3862943611198906,0.06986280244517981,False,False,False,None,None
1220,1183,0.9585798816568047,4,2.0,270,0.05851693911395404,0.1537550343520493,7.076653815443951,0.6433982211110316,False,False,False,None,None
1281,75,0.8,2,0.0,52,0.1223021582733813,0.2805755395683453,4.330733340286331,0.3666349231183329,False,False,False,None,None
1463,17,0.8823529411764706,4,2.0,22,0.11764705882352941,0.3333333333333333,2.8903717578961645,0.22145984414180056,False,False,False,None,None
1423,806,1.0,3,1.0,126,0.19875500222321033,0.34281903068030234,6.693323668269949,0.6047621001047182,False,False,False,None,None
1392,137,1.0,5,3.0,46,0.2326454033771107,0.42213883677298314,4.927253685157205,0.42675863735544256,False,True,False,Pair,Pair
63,1,0.0,1,-1.0,0,0.0,0.0,0.6931471805599453,0.0,False,False,False,None,None
1343,68,1.0,3,1.0,35,0.19014084507042253,0.4507042253521127,4.23410650459726,0.3568958349102627,False,False,False,None,None
1552,607,0.9917627677100495,3,1.0,76,0.3871252204585538,0.5784832451499118,6.410174881966167,0.5762233304538723,False,True,False,Pair,Pair
1524,86,0.8837209302325582,3,1.0,92,0.06493506493506493,0.15151515151515152,4.465908118654584,0.38025928617075605,False,False,False,None,None
1330,50,0.96,4,2.0,79,0.07017543859649122,0.19883040935672514,3.9318256327243257,0.3264287286060063,False,False,False,None,None
1553,149,0.9865771812080537,3,1.0,37,0.26490066225165565,0.5264900662251656,5.0106352940962555,0.4351627296409573,False,True,False,Pair,Pair
1151,2,1.0,2,0.0,3,0.3333333333333333,1.0,1.0986122886681096,0.040867119625720476,False,False,False,None,None
1350,552,0.9963768115942029,2,0.0,81,0.39384288747346075,0.6942675159235668,6.315358001522335,0.5666666689356584,False,True,False,Pair,Pair
1273,61,1.0,5,3.0,62,0.08365019011406843,0.23193916349809887,4.127134385045092,0.346114038107197,False,False,False,None,None
1634,76,1.0,5,3.0,41,0.1780821917808219,0.4143835616438356,4.343805421853684,0.36795246761349987,False,False,False,None,None
1178,483,1.0,5,3.0,122,0.05604566683964712,0.14789828749351322,6.182084906716632,0.5532339779361121,True,False,False,Core,Core
1498,93,0.967741935483871,4,2.0,66,0.0881542699724518,0.25068870523415976,4.543294782270004,0.38805914360895294,False,False,False,None,None
1104,5,0.6,3,1.0,8,0.125,0.375,1.791759469228055,0.11072992207090028,False,False,False,None,None
1418,382,0.9764397905759162,5,3.0,93,0.07235814679854242,0.20770432066631964,5.948034989180646,0.5296439185523054,False,False,False,None,None
1487,210,0.9904761904761905,4,2.0,106,0.11488250652741515,0.23890339425587467,5.351858133476067,0.46955482483510835,False,False,False,None,None
15,879,0.9419795221843004,4,2.0,341,0.0528156698146205,0.12766701643931444,6.779921907472252,0.6134903988660341,False,False,False,None,None
1539,134,0.9925373134328358,5,3.0,30,0.26024590163934425,0.41598360655737704,4.90527477843843,0.4245433675525496,False,True,False,Pair,Pair
1624,33,0.9696969696969697,5,3.0,30,0.20155038759689922,0.3953488372093023,3.5263605246161616,0.2855616089802858,False,False,False,None,None
1497,123,0.967479674796748,4,2.0,63,0.12060301507537688,0.27386934673366836,4.820281565605037,0.41597684055237677,False,False,False,None,None
1483,5,1.0,5,3.0,18,0.09523809523809523,0.2857142857142857,1.791759469228055,0.11072992207090028,False,False,False,None,None
1623,304,0.9967105263157895,4,2.0,73,0.21951219512195122,0.3998257839721254,5.720311776607412,0.5066915323082564,False,False,False,None,None
1215,389,0.8894601542416453,4,2.0,78,0.13644524236983843,0.2737881508078995,5.966146739123692,0.5314694148447168,False,False,False,None,None
1459,65,1.0,4,2.0,67,0.1201923076923077,0.2692307692307692,4.189654742026425,0.3524155098163664,False,False,False,None,None
1510,40,1.0,4,2.0,40,0.1206896551724138,0.3017241379310345,3.713572066704308,0.30443079484323043,False,False,False,None,None
1213,109,0.908256880733945,4,2.0,54,0.1174785100286533,0.2808022922636103,4.700480365792417,0.40390199153049466,False,False,False,None,None
1074,173,0.9421965317919075,4,2.0,60,0.13518518518518519,0.2962962962962963,5.159055299214529,0.4501220886159359,False,False,False,None,None
1613,12,0.9166666666666666,4,2.0,24,0.13513513513513514,0.2972972972972973,2.5649493574615367,0.18866028654360817,False,False,False,None,None
1457,408,1.0,3,1.0,108,0.25466520307354557,0.4281009879253567,6.013715156042802,0.536263869770098,False,True,False,Pair,Pair
1141,955,1.0,3,1.0,102,0.15969989281886388,0.3220793140407288,6.862757913051401,0.6218394993968172,False,False,False,None,None
1269,34,0.9705882352941176,4,2.0,96,0.028368794326241134,0.0851063829787234,3.5553480614894135,0.28848328365306225,False,False,False,None,None
1544,88,1.0,5,3.0,26,0.22096317280453256,0.38243626062322944,4.48863636973214,0.38255008293007203,False,True,False,Pair,Pair
1260,174,1.0,3,1.0,125,0.24724061810154527,0.3090507726269316,5.1647859739235145,0.4506996874380908,False,True,False,Pair,Pair
1494,188,0.973404255319149,4,2.0,76,0.09953343701399689,0.26127527216174184,5.241747015059643,0.45845664608073466,False,False,False,None,None
1579,112,0.9821428571428571,3,1.0,30,0.25196850393700787,0.48031496062992124,4.727387818712341,0.4066140130468039,False,True,False,Pair,Pair
1610,7,0.8571428571428571,4,2.0,16,0.15,0.35,2.0794415416798357,0.1397256048903596,False,False,False,None,None
804,195,0.958974358974359,3,1.0,198,0.08695652173913043,0.17013232514177692,5.278114659230518,0.46212216707160697,False,False,False,None,None
1505,25,1.0,6,4.0,47,0.06802721088435375,0.1836734693877551,3.258096538021482,0.25852308898878795,False,False,False,None,None
1131,922,0.8947939262472885,4,2.0,79,0.23209549071618038,0.4973474801061008,6.827629234502852,0.6182988546413773,False,False,False,None,None
1253,34,0.8529411764705882,3,1.0,19,0.21951219512195122,0.4878048780487805,3.5553480614894135,0.28848328365306225,False,False,False,None,None
1137,147,0.9387755102040817,3,1.0,48,0.18324607329842932,0.4607329842931937,4.997212273764115,0.43380981377549216,False,False,False,None,None
839,1821,0.9253157605711148,4,2.0,358,0.1365844544095665,0.21692825112107622,7.507690077819904,0.6868426757516078,False,False,False,None,None
1134,401,0.9276807980049875,4,2.0,63,0.18683274021352314,0.49555160142348753,5.996452088619021,0.5345239127986924,False,False,False,None,None
1464,40,1.0,6,4.0,75,0.06172839506172839,0.1728395061728395,3.713572066704308,0.30443079484323043,False,False,False,None,None
1172,55,0.9454545454545454,3,1.0,29,0.21296296296296297,0.4444444444444444,4.02535169073515,0.3358552872035732,False,False,False,None,None
1351,94,1.0,2,0.0,27,0.4794520547945205,0.7191780821917808,4.553876891600541,0.3891257220130018,False,True,False,Pair,Pair
1210,470,0.9680851063829787,5,3.0,73,0.1082558775287042,0.26626571897211593,6.154858094016418,0.5504897679180458,False,False,False,None,None
1066,2312,1.0,3,1.0,96,0.19632495164410058,0.44390715667311414,7.746300662231439,0.7108924080272343,False,False,False,None,None
1396,66,1.0,5,3.0,37,0.20833333333333334,0.3680555555555556,4.204692619390966,0.3539311882826122,False,False,False,None,None
1069,22,1.0,4,2.0,41,0.12871287128712872,0.3564356435643564,3.1354942159291497,0.24616591283936243,False,False,False,None,None
1513,36,1.0,6,4.0,46,0.08771929824561403,0.2046783625730994,3.6109179126442243,0.29408420888513254,False,False,False,None,None
1033,4896,0.9842728758169934,3,1.0,330,0.15518945634266887,0.31960461285008235,8.496378051702317,0.7864932471403182,False,False,False,None,None
1199,55,0.9818181818181818,5,3.0,23,0.20657276995305165,0.40375586854460094,4.02535169073515,0.3358552872035732,False,False,False,None,None
1370,1335,1.0,2,0.0,124,0.20792880258899676,0.32605177993527507,7.197435354096591,0.6555718791891004,False,False,False,None,None
1460,135,1.0,3,1.0,83,0.20512820512820512,0.36182336182336183,4.912654885736052,0.42528721387064544,False,False,False,None,None
929,80,0.9375,4,2.0,152,0.04854368932038835,0.0970873786407767,4.394449154672439,0.3730568858384214,False,False,False,None,None
1264,559,0.9713774597495528,5,3.0,234,0.06325301204819277,0.14194277108433734,6.327936783729195,0.5679344934337814,False,False,False,None,None
1080,136,0.9264705882352942,4,2.0,38,0.11959287531806616,0.32061068702290074,4.919980925828125,0.4260256107162396,False,False,False,None,None
1561,79,1.0,3,1.0,38,0.19318181818181818,0.48863636363636365,4.382026634673881,0.3718048111205679,False,False,False,None,None
1581,141,0.9858156028368794,3,1.0,43,0.17080745341614906,0.453416149068323,4.955827057601261,0.4296385680977692,False,False,False,None,None
1217,44,1.0,4,2.0,74,0.12666666666666668,0.20666666666666667,3.8066624897703196,0.31381344548164924,False,False,False,None,None
992,3,1.0,4,2.0,6,0.2222222222222222,0.6666666666666666,1.3862943611198906,0.06986280244517981,False,False,False,None,None
1332,47,1.0,4,2.0,40,0.15328467153284672,0.3357664233576642,3.8712010109078907,0.3203183294064397,False,False,False,None,None
1174,67,0.9701492537313433,2,0.0,32,0.3220338983050847,0.4915254237288136,4.219507705176107,0.35542441142546566,False,False,False,None,None
1353,7,1.0,3,1.0,5,0.4375,0.875,2.0794415416798357,0.1397256048903596,False,True,False,Pair,Pair
1065,2546,1.0,2,0.0,83,0.2403616059558628,0.45386865195426745,7.842671474979457,0.7206056914990898,False,True,False,Pair,Pair
776,474,1.0,3,1.0,289,0.10167029774872913,0.2766884531590414,6.163314804034641,0.5513421257980303,False,False,False,None,None
37,943,0.9056203605514316,4,2.0,354,0.03763440860215054,0.08501344086021505,6.8501261661455,0.6205663365486158,False,False,False,None,None
1299,66,1.0,5,3.0,34,0.2062937062937063,0.4160839160839161,4.204692619390966,0.3539311882826122,False,False,False,None,None
1401,62,0.9838709677419355,5,3.0,36,0.22088353413654618,0.41767068273092367,4.143134726391533,0.34772672400983434,False,True,False,Pair,Pair
575,90,0.9888888888888889,4,2.0,133,0.028169014084507043,0.08450704225352113,4.51085950651685,0.3847899688568217,False,False,False,None,None
1327,190,0.9157894736842105,4,2.0,49,0.1449016100178891,0.39892665474060823,5.25227342804663,0.4595176108102921,False,False,False,None,None
1075,211,0.9383886255924171,4,2.0,44,0.12962962962962962,0.3282828282828283,5.356586274672012,0.4700313775840331,False,False,False,None,None
1115,71,1.0,5,3.0,39,0.23255813953488372,0.44573643410852715,4.276666119016055,0.3611854490321602,False,True,False,Pair,Pair
1458,587,0.9965928449744463,2,0.0,110,0.30814441645675905,0.5256087321578505,6.376726947898627,0.5728520891425072,False,True,False,Pair,Pair
1395,163,1.0,5,3.0,43,0.2259970457902511,0.45937961595273263,5.099866427824199,0.44415639973359006,False,True,False,Pair,Pair
1503,9,1.0,4,2.0,21,0.08,0.24,2.302585092994046,0.16221640378502852,False,False,False,None,None
473,1733,0.9180611656087709,4,2.0,331,0.057391304347826085,0.13642512077294686,7.458186157340487,0.6818531400314719,False,False,False,None,None
1335,124,0.9193548387096774,3,1.0,72,0.16666666666666666,0.38562091503267976,4.8283137373023015,0.41678640890990576,False,False,False,None,None
1101,30,1.0,5,3.0,50,0.08870967741935484,0.22580645161290322,3.4339872044851463,0.27625123566201715,False,False,False,None,None
1164,51,0.9607843137254902,3,1.0,47,0.15625,0.3828125,3.9512437185814275,0.3283858914339678,False,False,False,None,None
1517,37,0.8108108108108109,3,1.0,20,0.14666666666666667,0.41333333333333333,3.6375861597263857,0.2967721206731531,False,False,False,None,None
1388,33,0.9696969696969697,3,1.0,35,0.20833333333333334,0.4166666666666667,3.5263605246161616,0.2855616089802858,False,False,False,None,None
809,35,0.9714285714285714,4,2.0,51,0.1388888888888889,0.25925925925925924,3.58351893845611,0.29132264658698037,False,False,False,None,None
1366,1229,0.9991863303498779,3,1.0,219,0.15104339185160648,0.28221265319642264,7.114769448366463,0.647239923144339,False,False,False,None,None
613,227,0.947136563876652,4,2.0,154,0.0496551724137931,0.13517241379310344,5.429345628954441,0.4773648451892332,False,False,False,None,None
1093,176,0.9943181818181818,3,1.0,147,0.1822125813449024,0.2559652928416486,5.176149732573829,0.4518450488387969,False,False,False,None,None
1205,846,0.9775413711583925,5,3.0,241,0.05167087896658242,0.13030047739399045,6.741700694652055,0.609638055358966,False,False,False,None,None
1100,112,1.0,4,2.0,72,0.09113924050632911,0.25316455696202533,4.727387818712341,0.4066140130468039,False,False,False,None,None
991,12,1.0,4,2.0,10,0.3142857142857143,0.7714285714285715,2.5649493574615367,0.18866028654360817,False,True,False,Pair,Pair
686,540,0.9648148148148148,4,2.0,322,0.04032258064516129,0.10599078341013825,6.293419278846481,0.5644554493113291,False,False,False,None,None
1584,557,0.3752244165170557,1,-1.0,87,0.1863468634686347,0.41697416974169743,6.324358962381311,0.5675738822489975,False,False,False,None,None
1365,545,0.9889908256880734,3,1.0,201,0.09164222873900293,0.16788856304985336,6.302618975744905,0.5653826933729018,False,False,False,None,None
34,822,0.916058394160584,4,2.0,326,0.07148468185388845,0.12215239591516104,6.71295620067707,0.6067408771545639,False,False,False,None,None
1117,54,0.9814814814814815,4,2.0,23,0.3058823529411765,0.47058823529411764,4.007333185232471,0.3340391890853148,False,True,False,Pair,Pair
